order_id,customer_id,week,n_meals,box_price_nok,delivered_on_time
5004,255,20,4,391.0,True
5005,262,20,3,297.0,True
5006,263,20,3,290.0,True
5007,268,20,5,470.0,True
5008,280,20,5,493.0,True
5009,282,20,5,530.0,True
5010,285,20,3,305.0,True
5011,289,20,5,488.0,True
5012,291,20,3,300.0,True
5013,299,20,3,319.0,False
5014,301,20,3,299.0,True
5015,302,20,4,385.0,False
5016,309,20,5,496.0,False
5017,312,20,5,505.0,True
5018,319,20,5,501.0,True
5019,320,20,3,310.0,True
5020,323,20,4,397.0,True
5021,338,20,3,276.0,True
5022,341,20,3,301.0,True
5023,345,20,4,401.0,False
5024,351,20,4,400.0,False
5025,356,20,5,482.0,True
5026,370,20,4,420.0,True
5027,375,20,3,287.0,True
5028,378,20,3,288.0,True
5029,380,20,5,492.0,True
5030,381,20,5,515.0,False
5031,382,20,3,309.0,False
5032,392,20,5,505.0,False
5033,403,20,4,407.0,False
5034,412,20,4,381.0,False
5035,438,20,5,470.0,True
5036,440,20,3,294.0,True
5037,449,20,4,407.0,True
5038,455,20,4,407.0,True
5039,459,20,3,289.0,True
5040,462,20,4,384.0,True
5041,467,20,5,512.0,True
5042,473,20,4,398.0,True
5043,475,20,5,464.0,True
5044,480,20,4,383.0,True
5045,489,20,4,402.0,True
5046,494,20,3,286.0,True
5047,500,20,4,384.0,True
5048,505,20,3,289.0,True
5049,511,20,3,305.0,True
5050,514,20,5,495.0,True
5051,528,20,3,312.0,True
5052,537,20,3,293.0,True
5053,539,20,5,492.0,True
5054,555,20,5,500.0,True
5055,558,20,5,486.0,True
5056,563,20,3,283.0,True
5057,565,20,5,490.0,True
5058,570,20,3,290.0,True
5059,579,20,3,296.0,True
5060,580,20,3,292.0,True
5061,581,20,3,301.0,True
5062,593,20,3,294.0,False
5063,603,20,3,283.0,False
5064,604,20,5,486.0,False
5065,605,20,3,286.0,True
5066,609,20,5,524.0,True
5067,617,20,3,297.0,True
5068,620,20,5,505.0,True
5069,641,20,5,494.0,True
5070,644,20,3,313.0,True
5071,647,20,5,476.0,True
5072,651,20,4,387.0,True
5073,654,20,3,307.0,True
5074,655,20,3,292.0,True
5075,661,20,5,484.0,True
5076,664,20,4,389.0,True
5077,669,20,5,524.0,True
5078,670,20,4,420.0,True
5079,672,20,5,501.0,True
5080,673,20,3,299.0,True
5081,682,20,3,304.0,True
5082,685,20,4,401.0,False
5083,688,20,3,299.0,True
5084,691,20,3,293.0,True
5085,704,20,5,486.0,True
5086,712,20,5,502.0,True
5087,730,20,4,398.0,True
5088,735,20,5,517.0,True
5089,749,20,5,491.0,True
5090,758,20,3,289.0,True
5091,778,20,5,473.0,True
5092,783,20,4,387.0,True
5093,785,20,5,474.0,True
5094,789,20,3,307.0,True
5095,802,20,4,391.0,True
5096,805,20,5,484.0,True
5097,809,20,4,402.0,True
5098,813,20,4,419.0,True
5099,815,20,5,489.0,False
5100,829,20,5,478.0,True
5101,830,20,4,391.0,True
5102,832,20,3,280.0,True
5103,833,20,4,402.0,True
5104,839,20,5,504.0,False
5105,841,20,5,488.0,True
5106,844,20,3,287.0,True
5107,845,20,5,531.0,True
5108,847,20,5,477.0,True
5109,850,20,5,484.0,True
5110,854,20,3,297.0,True
5111,859,20,3,305.0,True
5112,868,20,3,296.0,True
5113,874,20,4,396.0,True
5114,875,20,3,302.0,True
5115,876,20,4,434.0,True
5116,877,20,4,389.0,True
5117,881,20,4,390.0,True
5118,886,20,3,296.0,True
5119,892,20,4,404.0,True
5120,915,20,5,532.0,True
5121,917,20,3,296.0,True
5122,923,20,4,403.0,True
5123,925,20,3,278.0,True
5124,927,20,4,397.0,False
5125,935,20,4,396.0,True
5126,938,20,4,408.0,False
5127,944,20,5,487.0,True
5128,947,20,4,381.0,True
5129,952,20,3,299.0,True
5130,961,20,4,377.0,True
5131,981,20,5,483.0,True
5132,989,20,5,496.0,True
5133,997,20,5,459.0,True
5134,998,20,5,491.0,True
5135,999,20,5,518.0,True
5136,1005,20,5,471.0,True
5137,1015,20,4,388.0,True
5138,1019,20,5,504.0,True
5139,1025,20,5,507.0,False
5140,1029,20,5,496.0,True
5141,1048,20,4,394.0,True
5142,1052,20,3,312.0,True
5143,1066,20,5,498.0,True
5144,1080,20,4,383.0,True
5145,1087,20,5,497.0,True
5146,1090,20,4,394.0,True
5147,1092,20,4,391.0,True
5148,1093,20,3,282.0,True
5149,1106,20,4,396.0,True
5150,1119,20,5,504.0,True
5151,1129,20,5,506.0,True
5152,1131,20,3,297.0,True
5153,1141,20,4,396.0,True
5154,1144,20,4,389.0,True
5155,1145,20,4,407.0,True
5156,1146,20,5,477.0,True
5157,1148,20,5,487.0,True
5158,1152,20,4,386.0,True
5159,1155,20,5,493.0,True
5160,1180,20,4,412.0,True
5161,1187,20,5,477.0,False
5162,1188,20,3,299.0,True
5163,1189,20,5,499.0,True
5164,1191,20,5,481.0,True
5165,1197,20,5,492.0,True
5166,1200,20,5,482.0,True
5167,1203,20,5,496.0,True
5168,1208,20,5,493.0,True
5169,1209,20,4,414.0,True
5170,1216,20,3,290.0,True
5171,1218,20,4,394.0,True
5172,1220,20,4,392.0,True
5173,1221,20,3,309.0,True
5174,1224,20,5,488.0,True
5175,1233,20,3,289.0,True
5176,1238,20,5,483.0,True
5177,1239,20,5,483.0,True
5178,1243,20,5,486.0,True
5179,1246,20,3,289.0,True
5180,1255,20,4,396.0,True
5181,1261,20,5,476.0,True
5182,1268,20,4,403.0,True
5183,1269,20,5,496.0,True
5184,1276,20,3,311.0,False
5185,1289,20,3,301.0,False
5186,1293,20,4,400.0,True
5187,1294,20,5,525.0,True
5188,1295,20,5,501.0,True
5189,1296,20,5,492.0,False
5190,1299,20,3,289.0,True
5191,1302,20,5,517.0,True
5192,1304,20,4,384.0,True
5193,1310,20,4,382.0,False
5194,1316,20,4,383.0,True
5195,1321,20,3,290.0,True
5196,1325,20,5,496.0,False
5197,1329,20,3,295.0,True
5198,1332,20,5,503.0,True
5199,1333,20,4,383.0,True
5200,1339,20,4,386.0,True
5201,1342,20,4,398.0,True
5202,1346,20,4,385.0,True
5203,1353,20,3,285.0,False
5204,1354,20,4,378.0,True
5205,1364,20,5,494.0,True
5206,1366,20,3,296.0,True
5207,1372,20,5,493.0,True
5208,1374,20,3,308.0,True
5209,1382,20,5,499.0,True
5210,1394,20,5,495.0,True
5211,1396,20,3,309.0,True
5212,1398,20,4,408.0,True
5213,1400,20,5,484.0,False
5214,1405,20,3,304.0,True
5215,1410,20,5,521.0,True
5216,1418,20,3,313.0,True
5217,1423,20,3,306.0,True
5218,1433,20,3,300.0,False
5219,1440,20,4,399.0,True
5220,1448,20,4,413.0,True
5221,1465,20,3,285.0,True
5222,1473,20,5,514.0,True
5223,1475,20,3,298.0,True
5224,1480,20,4,385.0,True
5225,1483,20,3,286.0,True
5226,1506,20,5,470.0,True
5227,1510,20,5,503.0,True
5228,1512,20,5,524.0,True
5229,1516,20,5,488.0,True
5230,1517,20,4,386.0,False
5231,1519,20,4,410.0,True
5232,1523,20,5,497.0,True
5233,1524,20,5,514.0,True
5234,1525,20,4,384.0,True
5235,1535,20,3,303.0,True
5236,1536,20,5,522.0,True
5237,1543,20,3,288.0,True
5238,1545,20,3,294.0,False
5239,1549,20,3,294.0,True
5240,1551,20,4,405.0,True
5241,1567,20,3,308.0,True
5242,1569,20,3,291.0,False
5243,1573,20,3,319.0,True
5244,1578,20,5,496.0,True
5245,1598,20,5,487.0,False
5246,1600,20,5,516.0,True
5247,1602,20,5,497.0,True
5248,1603,20,3,294.0,True
5249,1613,20,4,390.0,True
5250,1624,20,5,526.0,True
5251,1630,20,3,288.0,True
5252,1634,20,3,307.0,True
5253,1651,20,5,483.0,False
5254,1653,20,3,291.0,True
5255,1654,20,4,395.0,True
5256,1655,20,3,301.0,False
5257,1656,20,3,282.0,True
5258,1662,20,3,292.0,True
5259,1663,20,5,510.0,True
5260,1668,20,5,510.0,True
5261,1669,20,5,491.0,True
5262,1670,20,5,478.0,True
5263,1672,20,4,399.0,True
5264,1679,20,4,406.0,True
5265,1680,20,3,299.0,True
5266,1681,20,3,310.0,True
5267,1693,20,5,491.0,True
5268,1702,20,4,380.0,True
5269,1708,20,3,292.0,True
5270,1709,20,4,396.0,True
5271,1711,20,3,291.0,True
5272,1713,20,4,390.0,True
5273,1716,20,4,407.0,True
5274,1719,20,3,290.0,True
5275,1722,20,4,380.0,True
5276,1736,20,4,406.0,True
5277,1737,20,3,303.0,True
5278,1740,20,3,288.0,True
5279,1745,20,3,303.0,True
5280,1746,20,3,287.0,True
5281,1748,20,3,291.0,True
5282,1752,20,3,287.0,True
5283,1753,20,3,293.0,True
5284,1758,20,4,403.0,True
5285,1765,20,3,299.0,False
5286,1768,20,3,290.0,True
5287,1769,20,4,398.0,True
5288,1775,20,4,401.0,True
5289,1779,20,5,509.0,True
5290,1780,20,3,300.0,True
5291,1782,20,3,304.0,False
5292,1794,20,5,496.0,True
5293,1795,20,4,386.0,True
5294,1801,20,3,298.0,True
5295,1815,20,4,410.0,True
5296,1821,20,4,411.0,True
5297,1824,20,3,274.0,True
5298,1827,20,3,303.0,True
5299,1828,20,5,488.0,False
5300,1830,20,4,401.0,True
5301,1831,20,3,285.0,True
5302,1832,20,3,293.0,True
5303,1840,20,5,471.0,True
5304,1845,20,5,489.0,True
5305,1846,20,3,302.0,True
5306,1851,20,3,301.0,True
5307,1873,20,5,527.0,False
5308,1882,20,5,487.0,False
5309,1886,20,5,482.0,True
5310,1896,20,5,516.0,True
5311,1902,20,3,282.0,True
5312,1903,20,3,299.0,True
5313,1920,20,5,502.0,True
5314,1921,20,3,276.0,True
5315,1933,20,4,383.0,True
5316,1937,20,3,285.0,False
5317,1938,20,4,406.0,True
5318,1964,20,3,291.0,True
5319,1968,20,4,393.0,True
5320,1973,20,4,377.0,True
5321,1979,20,3,290.0,True
5322,1984,20,5,483.0,True
5323,1986,20,3,295.0,True
5324,1988,20,4,392.0,True
5325,1991,20,3,310.0,True
5326,1996,20,3,303.0,True
5327,5,21,5,498.0,True
5328,11,21,4,390.0,True
5329,16,21,3,286.0,True
5330,17,21,3,287.0,True
5331,18,21,3,290.0,True
5332,21,21,3,309.0,True
5333,25,21,4,382.0,True
5334,27,21,3,298.0,True
5335,30,21,4,413.0,True
5336,38,21,4,404.0,True
5337,39,21,3,310.0,True
5338,41,21,3,292.0,True
5339,50,21,4,403.0,True
5340,51,21,3,307.0,True
5341,53,21,5,509.0,True
5342,54,21,5,508.0,True
5343,61,21,3,286.0,True
5344,66,21,4,404.0,True
5345,67,21,5,502.0,True
5346,69,21,5,493.0,True
5347,87,21,3,292.0,True
5348,88,21,5,502.0,True
5349,89,21,5,480.0,True
5350,94,21,4,391.0,True
5351,103,21,3,305.0,True
5352,113,21,3,306.0,True
5353,120,21,3,301.0,True
5354,125,21,5,488.0,True
5355,129,21,4,383.0,True
5356,132,21,5,483.0,False
5357,140,21,4,411.0,True
5358,141,21,5,498.0,True
5359,149,21,5,493.0,False
5360,154,21,5,497.0,True
5361,157,21,5,505.0,True
5362,172,21,3,288.0,True
5363,175,21,4,390.0,True
5364,181,21,4,404.0,True
5365,183,21,3,299.0,True
5366,187,21,3,307.0,True
5367,190,21,5,506.0,True
5368,194,21,3,290.0,True
5369,196,21,4,356.0,True
5370,204,21,3,299.0,True
5371,209,21,3,288.0,True
5372,218,21,4,402.0,True
5373,219,21,4,415.0,True
5374,222,21,4,384.0,True
5375,224,21,4,404.0,True
5376,225,21,5,508.0,True
5377,229,21,4,400.0,True
5378,240,21,3,300.0,True
5379,244,21,3,278.0,True
5380,246,21,3,298.0,False
5381,248,21,3,297.0,True
5382,252,21,4,408.0,False
5383,255,21,4,407.0,True
5384,262,21,3,292.0,True
5385,263,21,3,280.0,True
5386,268,21,5,471.0,False
5387,280,21,5,516.0,True
5388,282,21,5,494.0,True
5389,285,21,3,284.0,True
5390,289,21,5,475.0,True
5391,291,21,3,299.0,True
5392,299,21,3,298.0,True
5393,301,21,3,312.0,True
5394,302,21,4,395.0,True
5395,309,21,5,501.0,True
5396,311,21,4,396.0,True
5397,312,21,5,507.0,True
5398,319,21,5,521.0,True
5399,320,21,3,305.0,False
5400,323,21,4,419.0,True
5401,338,21,3,302.0,True
5402,341,21,3,283.0,True
5403,345,21,4,386.0,True
5404,349,21,5,507.0,True
5405,351,21,4,393.0,True
5406,356,21,5,495.0,True
5407,366,21,5,483.0,True
5408,370,21,4,413.0,True
5409,375,21,3,311.0,True
5410,378,21,3,295.0,True
5411,381,21,5,492.0,True
5412,382,21,3,308.0,False
5413,387,21,3,306.0,True
5414,392,21,5,471.0,False
5415,403,21,4,404.0,True
5416,412,21,4,402.0,True
5417,438,21,5,498.0,False
5418,440,21,3,289.0,True
5419,449,21,4,386.0,True
5420,455,21,4,359.0,True
5421,459,21,3,291.0,True
5422,462,21,4,373.0,True
5423,467,21,5,487.0,True
5424,473,21,4,401.0,True
5425,475,21,5,478.0,False
5426,480,21,4,412.0,True
5427,489,21,4,419.0,True
5428,494,21,3,299.0,True
5429,500,21,4,403.0,True
5430,505,21,3,283.0,True
5431,508,21,4,398.0,True
5432,511,21,3,284.0,True
5433,514,21,5,469.0,True
5434,528,21,3,286.0,True
5435,533,21,5,493.0,True
5436,537,21,3,297.0,True
5437,539,21,5,494.0,True
5438,554,21,4,382.0,False
5439,555,21,5,497.0,True
5440,558,21,5,485.0,True
5441,563,21,3,298.0,True
5442,565,21,5,491.0,True
5443,579,21,3,281.0,True
5444,580,21,3,291.0,True
5445,581,21,3,302.0,True
5446,588,21,3,304.0,True
5447,590,21,3,286.0,True
5448,593,21,3,290.0,True
5449,596,21,3,293.0,False
5450,598,21,3,307.0,True
5451,603,21,3,301.0,True
5452,604,21,5,476.0,True
5453,605,21,3,301.0,True
5454,609,21,5,514.0,False
5455,617,21,3,299.0,False
5456,620,21,5,483.0,True
5457,631,21,3,305.0,True
5458,641,21,5,498.0,False
5459,647,21,5,491.0,True
5460,651,21,4,407.0,True
5461,654,21,3,297.0,True
5462,655,21,3,298.0,True
5463,661,21,5,508.0,False
5464,663,21,3,293.0,True
5465,664,21,4,382.0,True
5466,670,21,4,400.0,True
5467,672,21,5,518.0,True
5468,673,21,3,277.0,True
5469,682,21,3,304.0,True
5470,685,21,4,396.0,True
5471,688,21,3,292.0,True
5472,691,21,3,291.0,True
5473,704,21,5,508.0,True
5474,710,21,4,404.0,True
5475,712,21,5,480.0,True
5476,716,21,4,400.0,True
5477,730,21,4,412.0,True
5478,735,21,5,505.0,True
5479,749,21,5,470.0,False
5480,758,21,3,303.0,True
5481,765,21,4,381.0,True
5482,783,21,4,399.0,True
5483,785,21,5,484.0,True
5484,789,21,3,301.0,False
5485,799,21,4,388.0,True
5486,802,21,4,384.0,True
5487,805,21,5,500.0,False
5488,809,21,4,397.0,True
5489,813,21,4,406.0,True
5490,815,21,5,487.0,True
5491,829,21,5,473.0,True
5492,830,21,4,404.0,False
5493,832,21,3,310.0,True
5494,841,21,5,486.0,True
5495,843,21,3,301.0,True
5496,844,21,3,294.0,True
5497,845,21,5,524.0,True
5498,847,21,5,487.0,True
5499,850,21,5,494.0,False
5500,854,21,3,279.0,True
5501,859,21,3,311.0,True
5502,868,21,3,292.0,True
5503,874,21,4,411.0,True
5504,875,21,3,291.0,True
5505,876,21,4,395.0,True
5506,877,21,4,387.0,True
5507,881,21,4,385.0,True
5508,886,21,3,294.0,True
5509,892,21,4,394.0,True
5510,915,21,5,490.0,True
5511,917,21,3,283.0,True
5512,923,21,4,399.0,False
5513,925,21,3,280.0,True
5514,935,21,4,392.0,True
5515,937,21,5,472.0,True
5516,938,21,4,407.0,True
5517,947,21,4,411.0,True
5518,952,21,3,302.0,True
5519,961,21,4,390.0,True
5520,980,21,4,387.0,True
5521,981,21,5,491.0,True
5522,989,21,5,494.0,True
5523,997,21,5,502.0,True
5524,998,21,5,501.0,True
5525,999,21,5,465.0,True
5526,1014,21,5,505.0,True
5527,1015,21,4,401.0,False
5528,1019,21,5,483.0,True
5529,1025,21,5,481.0,True
5530,1029,21,5,496.0,True
5531,1048,21,4,398.0,True
5532,1052,21,3,287.0,True
5533,1061,21,4,397.0,True
5534,1066,21,5,498.0,False
5535,1080,21,4,406.0,True
5536,1087,21,5,493.0,False
5537,1090,21,4,372.0,True
5538,1092,21,4,399.0,True
5539,1093,21,3,282.0,True
5540,1094,21,5,482.0,True
5541,1106,21,4,380.0,True
5542,1114,21,3,301.0,False
5543,1119,21,5,479.0,True
5544,1129,21,5,510.0,True
5545,1131,21,3,287.0,True
5546,1136,21,3,279.0,True
5547,1141,21,4,392.0,True
5548,1144,21,4,380.0,True
5549,1145,21,4,412.0,False
5550,1146,21,5,485.0,False
5551,1148,21,5,512.0,True
5552,1152,21,4,392.0,True
5553,1155,21,5,500.0,True
5554,1176,21,3,292.0,True
5555,1180,21,4,424.0,True
5556,1187,21,5,478.0,True
5557,1188,21,3,270.0,True
5558,1189,21,5,499.0,True
5559,1191,21,5,480.0,True
5560,1197,21,5,498.0,True
5561,1200,21,5,494.0,True
5562,1203,21,5,487.0,True
5563,1208,21,5,489.0,True
5564,1209,21,4,401.0,False
5565,1216,21,3,294.0,False
5566,1218,21,4,394.0,True
5567,1220,21,4,390.0,True
5568,1221,21,3,312.0,True
5569,1233,21,3,309.0,True
5570,1238,21,5,473.0,True
5571,1239,21,5,495.0,True
5572,1243,21,5,483.0,True
5573,1246,21,3,286.0,False
5574,1255,21,4,358.0,True
5575,1261,21,5,490.0,True
5576,1268,21,4,393.0,True
5577,1269,21,5,515.0,True
5578,1276,21,3,306.0,True
5579,1294,21,5,502.0,True
5580,1295,21,5,506.0,True
5581,1299,21,3,305.0,True
5582,1304,21,4,402.0,True
5583,1316,21,4,412.0,True
5584,1321,21,3,286.0,False
5585,1329,21,3,293.0,True
5586,1332,21,5,486.0,True
5587,1333,21,4,389.0,True
5588,1339,21,4,394.0,True
5589,1342,21,4,415.0,True
5590,1346,21,4,407.0,True
5591,1353,21,3,308.0,True
5592,1354,21,4,395.0,True
5593,1364,21,5,493.0,True
5594,1366,21,3,302.0,True
5595,1372,21,5,501.0,True
5596,1374,21,3,301.0,True
5597,1382,21,5,529.0,True
5598,1394,21,5,504.0,True
5599,1396,21,3,290.0,True
5600,1397,21,5,485.0,True
5601,1398,21,4,406.0,True
5602,1405,21,3,304.0,True
5603,1410,21,5,510.0,True
5604,1418,21,3,302.0,True
5605,1423,21,3,288.0,True
5606,1433,21,3,311.0,False
5607,1440,21,4,412.0,True
5608,1448,21,4,391.0,True
5609,1465,21,3,300.0,True
5610,1473,21,5,498.0,True
5611,1483,21,3,294.0,True
5612,1506,21,5,478.0,True
5613,1510,21,5,504.0,True
5614,1512,21,5,473.0,True
5615,1513,21,5,486.0,True
5616,1516,21,5,520.0,True
5617,1517,21,4,401.0,True
5618,1524,21,5,501.0,True
5619,1536,21,5,491.0,True
5620,1543,21,3,283.0,True
5621,1545,21,3,301.0,True
5622,1549,21,3,301.0,True
5623,1551,21,4,405.0,True
5624,1553,21,4,391.0,True
5625,1563,21,5,489.0,True
5626,1567,21,3,302.0,True
5627,1573,21,3,286.0,True
5628,1578,21,5,507.0,True
5629,1595,21,5,493.0,True
5630,1598,21,5,499.0,True
5631,1600,21,5,529.0,True
5632,1602,21,5,491.0,True
5633,1603,21,3,298.0,True
5634,1613,21,4,396.0,True
5635,1624,21,5,466.0,True
5636,1630,21,3,302.0,True
5637,1634,21,3,276.0,True
5638,1651,21,5,506.0,True
5639,1653,21,3,291.0,True
5640,1654,21,4,387.0,True
5641,1655,21,3,297.0,True
5642,1656,21,3,285.0,True
5643,1663,21,5,493.0,True
5644,1668,21,5,479.0,True
5645,1669,21,5,476.0,True
5646,1670,21,5,492.0,True
5647,1672,21,4,411.0,True
5648,1679,21,4,405.0,True
5649,1680,21,3,292.0,True
5650,1681,21,3,296.0,True
5651,1693,21,5,487.0,False
5652,1702,21,4,382.0,True
5653,1708,21,3,288.0,True
5654,1709,21,4,399.0,True
5655,1711,21,3,290.0,True
5656,1713,21,4,395.0,True
5657,1719,21,3,288.0,True
5658,1722,21,4,405.0,True
5659,1736,21,4,404.0,True
5660,1737,21,3,311.0,True
5661,1740,21,3,309.0,True
5662,1745,21,3,289.0,True
5663,1746,21,3,289.0,True
5664,1748,21,3,300.0,True
5665,1752,21,3,289.0,True
5666,1753,21,3,299.0,True
5667,1765,21,3,294.0,False
5668,1768,21,3,305.0,True
5669,1769,21,4,407.0,True
5670,1775,21,4,392.0,True
5671,1779,21,5,468.0,False
5672,1780,21,3,306.0,True
5673,1785,21,4,389.0,False
5674,1794,21,5,495.0,True
5675,1795,21,4,394.0,True
5676,1801,21,3,300.0,True
5677,1815,21,4,389.0,True
5678,1821,21,4,383.0,True
5679,1824,21,3,298.0,True
5680,1827,21,3,304.0,True
5681,1828,21,5,493.0,False
5682,1830,21,4,395.0,True
5683,1831,21,3,286.0,True
5684,1832,21,3,302.0,False
5685,1840,21,5,504.0,False
5686,1841,21,5,493.0,True
5687,1845,21,5,481.0,True
5688,1846,21,3,298.0,True
5689,1870,21,5,497.0,True
5690,1878,21,3,297.0,True
5691,1882,21,5,479.0,False
5692,1886,21,5,499.0,True
5693,1896,21,5,497.0,True
5694,1903,21,3,301.0,True
5695,1920,21,5,493.0,True
5696,1921,21,3,308.0,True
5697,1933,21,4,396.0,True
5698,1934,21,3,309.0,True
5699,1937,21,3,299.0,True
5700,1938,21,4,382.0,True
5701,1964,21,3,304.0,True
5702,1968,21,4,392.0,True
5703,1973,21,4,391.0,True
5704,1979,21,3,306.0,True
5705,1984,21,5,476.0,True
5706,1991,21,3,281.0,True
5707,1996,21,3,295.0,True
5708,5,22,5,463.0,True
5709,11,22,4,409.0,False
5710,16,22,3,290.0,False
5711,17,22,3,297.0,True
5712,18,22,3,287.0,False
5713,21,22,3,305.0,True
5714,25,22,4,400.0,False
5715,27,22,3,296.0,True
5716,30,22,4,381.0,True
5717,38,22,4,394.0,True
5718,39,22,3,300.0,False
5719,41,22,3,292.0,True
5720,50,22,4,390.0,True
5721,51,22,3,297.0,True
5722,53,22,5,505.0,True
5723,54,22,5,501.0,True
5724,61,22,3,307.0,True
5725,66,22,4,395.0,True
5726,67,22,5,510.0,True
5727,69,22,5,478.0,True
5728,87,22,3,301.0,True
5729,88,22,5,500.0,False
5730,89,22,5,530.0,True
5731,94,22,4,388.0,True
5732,103,22,3,286.0,True
5733,113,22,3,290.0,True
5734,119,22,3,291.0,False
5735,120,22,3,301.0,True
5736,125,22,5,476.0,True
5737,129,22,4,400.0,True
5738,132,22,5,496.0,True
5739,140,22,4,407.0,True
5740,141,22,5,504.0,True
5741,149,22,5,507.0,True
5742,154,22,5,502.0,True
5743,157,22,5,512.0,True
5744,175,22,4,378.0,True
5745,181,22,4,379.0,False
5746,183,22,3,297.0,True
5747,187,22,3,298.0,True
5748,190,22,5,480.0,True
5749,194,22,3,302.0,False
5750,196,22,4,381.0,True
5751,204,22,3,295.0,True
5752,218,22,4,396.0,True
5753,219,22,4,403.0,True
5754,222,22,4,390.0,True
5755,224,22,4,410.0,True
5756,225,22,5,520.0,True
5757,229,22,4,414.0,True
5758,240,22,3,313.0,False
5759,244,22,3,306.0,True
5760,246,22,3,302.0,True
5761,248,22,3,290.0,True
5762,252,22,4,389.0,True
5763,255,22,4,407.0,True
5764,262,22,3,281.0,True
5765,263,22,3,309.0,True
5766,268,22,5,486.0,False
5767,280,22,5,487.0,True
5768,282,22,5,507.0,True
5769,285,22,3,299.0,False
5770,289,22,5,489.0,False
5771,291,22,3,289.0,True
5772,299,22,3,284.0,False
5773,301,22,3,278.0,True
5774,302,22,4,413.0,True
5775,311,22,4,393.0,True
5776,319,22,5,482.0,True
5777,323,22,4,405.0,True
5778,338,22,3,290.0,False
5779,341,22,3,290.0,True
5780,345,22,4,410.0,True
5781,349,22,5,506.0,True
5782,351,22,4,398.0,True
5783,356,22,5,487.0,True
5784,360,22,5,498.0,True
5785,366,22,5,504.0,True
5786,370,22,4,399.0,True
5787,375,22,3,308.0,True
5788,378,22,3,288.0,True
5789,381,22,5,491.0,True
5790,382,22,3,302.0,True
5791,387,22,3,292.0,True
5792,392,22,5,509.0,True
5793,403,22,4,412.0,True
5794,412,22,4,397.0,False
5795,438,22,5,501.0,True
5796,449,22,4,394.0,True
5797,455,22,4,393.0,True
5798,459,22,3,308.0,True
5799,462,22,4,386.0,False
5800,466,22,3,304.0,True
5801,467,22,5,488.0,True
5802,469,22,5,482.0,True
5803,473,22,4,408.0,True
5804,480,22,4,404.0,True
5805,489,22,4,388.0,True
5806,494,22,3,296.0,False
5807,500,22,4,395.0,True
5808,503,22,5,498.0,False
5809,505,22,3,293.0,True
5810,508,22,4,417.0,True
5811,511,22,3,287.0,True
5812,514,22,5,472.0,True
5813,528,22,3,296.0,True
5814,533,22,5,465.0,False
5815,537,22,3,290.0,True
5816,539,22,5,486.0,True
5817,554,22,4,396.0,False
5818,555,22,5,492.0,True
5819,558,22,5,499.0,True
5820,563,22,3,290.0,True
5821,565,22,5,489.0,False
5822,579,22,3,302.0,True
5823,580,22,3,277.0,True
5824,581,22,3,301.0,False
5825,590,22,3,278.0,True
5826,593,22,3,297.0,True
5827,596,22,3,302.0,True
5828,598,22,3,300.0,True
5829,604,22,5,486.0,True
5830,605,22,3,299.0,True
5831,609,22,5,481.0,True
5832,617,22,3,309.0,True
5833,620,22,5,507.0,True
5834,631,22,3,289.0,True
5835,647,22,5,515.0,False
5836,651,22,4,398.0,True
5837,654,22,3,287.0,True
5838,655,22,3,307.0,True
5839,658,22,4,416.0,True
5840,661,22,5,491.0,True
5841,664,22,4,400.0,False
5842,670,22,4,396.0,True
5843,673,22,3,302.0,False
5844,680,22,3,304.0,True
5845,682,22,3,306.0,True
5846,685,22,4,374.0,True
5847,690,22,5,487.0,True
5848,691,22,3,306.0,False
5849,704,22,5,485.0,False
5850,712,22,5,500.0,True
5851,716,22,4,385.0,True
5852,730,22,4,404.0,True
5853,735,22,5,496.0,False
5854,749,22,5,504.0,True
5855,750,22,4,401.0,True
5856,758,22,3,284.0,True
5857,765,22,4,421.0,True
5858,769,22,3,285.0,True
5859,783,22,4,426.0,True
5860,785,22,5,463.0,True
5861,789,22,3,298.0,True
5862,799,22,4,379.0,True
5863,805,22,5,519.0,True
5864,809,22,4,384.0,True
5865,813,22,4,383.0,True
5866,814,22,4,396.0,True
5867,815,22,5,516.0,True
5868,818,22,3,308.0,True
5869,829,22,5,492.0,True
5870,830,22,4,392.0,False
5871,832,22,3,302.0,True
5872,841,22,5,494.0,True
5873,843,22,3,298.0,True
5874,844,22,3,296.0,True
5875,845,22,5,504.0,True
5876,847,22,5,502.0,True
5877,850,22,5,518.0,True
5878,854,22,3,291.0,True
5879,859,22,3,291.0,True
5880,868,22,3,296.0,True
5881,874,22,4,394.0,True
5882,875,22,3,305.0,True
5883,876,22,4,383.0,True
5884,877,22,4,411.0,True
5885,881,22,4,393.0,True
5886,886,22,3,308.0,True
5887,892,22,4,426.0,True
5888,915,22,5,510.0,True
5889,917,22,3,303.0,True
5890,923,22,4,409.0,True
5891,937,22,5,491.0,True
5892,938,22,4,399.0,True
5893,943,22,5,485.0,True
5894,947,22,4,389.0,True
5895,952,22,3,300.0,True
5896,961,22,4,397.0,True
5897,980,22,4,401.0,True
5898,981,22,5,497.0,True
5899,989,22,5,491.0,False
5900,997,22,5,509.0,True
5901,998,22,5,486.0,True
5902,999,22,5,499.0,True
5903,1014,22,5,512.0,False
5904,1021,22,5,506.0,False
5905,1025,22,5,495.0,True
5906,1029,22,5,468.0,False
5907,1042,22,3,294.0,False
5908,1048,22,4,421.0,False
